What is a likely cause for a system lagging when performing small tasks despite having a fast CPU?,Insufficient RAM or too many background applications running simultaneously.
What is the benefit of 'defragmenting' an old mechanical hard drive?,It reorganizes fragmented files to allow the software to access data more quickly.
What are TCP/IP and IP in the context of network troubleshooting?,Network protocols (Transmission Control Protocol and Internet Protocol) that manage data transfer.
What is the purpose of running network reset commands in the Command Prompt (CMD)?,To reset the system's network protocols and its internal connection map.
"In the software troubleshooting hierarchy, what is the step taken after restarting the PC?",Updating the software.
"In the software troubleshooting hierarchy, what is the step taken after updating the software?",Reinstalling the software.
Why is reinstalling Windows considered the 'last resort' in the troubleshooting hierarchy?,Because it results in the loss of all data stored on the system partition.
Which Windows tool shows exactly how much processing power each open app is using?,Task Manager.
"If a printer fails to print a document sent from a PC, is it more likely a hardware or driver issue if the printer is on?",A driver issue (the software bridge is broken).
What does the BIOS do immediately before the Windows home screen appears?,It completes the connection of hardware devices to the system.
Which component should be replaced if the system clock resets every time the computer is turned off?,The CMOS battery.
What is 'corrupted data' in the context of application failure?,"Data that has become unreadable or damaged, preventing software from functioning correctly."
"When using Task Manager, which tab provides a visual graph of CPU and Memory usage?",The Performance tab.
How does dust affect computer hardware over time?,"It clogs fans and components, leading to overheating and system lag."
True or False: You should reinstall Windows immediately if a single app like WhatsApp stops working.,False (it is the last resort).
What does a 'DNS error' signify during network troubleshooting?,The system cannot resolve a website's domain name into an IP address.
Which troubleshooting level addresses problems within the Windows environment itself?,Operating System (OS) troubleshooting.
What is the recommended tool for performing a basic virus scan in Windows?,The pre-built Windows Antivirus/Windows Defender scan.
What is the main difference between a Hard Disk Drive (HDD) and RAM?,"HDD provides long-term storage, while RAM provides temporary storage for active tasks."
"In troubleshooting, what does 'Diagnosing' a problem actually mean?",Investigating to find the specific cause or source of the issue.
Which command-line interface is used to run administrator-level system repairs in Windows?,Command Prompt (CMD) run as Administrator.
Why is a 'blank screen' during boot often a sign of a connectivity issue rather than a software bug?,Because software bugs usually appear after the system successfully powers on and starts the OS.
Which internal component might be loose if the computer's fan spins but there is no display?,The RAM or GPU.
The process of organizing files on a disk to improve read/write speed is called _____.,Defragmentation.
What should you check first if your internet is connected but you cannot access any websites?,DNS settings or network protocols.
What is the primary goal of the 'Rule of Elimination'?,To simplify a complex problem by stripping the system down to its most basic parts.
What does the 'S' in BIOS stand for?,System.
"If an app freezes, why is it better to use Task Manager than to force-restart the whole PC?",Task Manager allows you to close only the faulty app without losing unsaved work in other applications.
Where can a user typically find the option to 'Clear Cache' in a mobile app?,Within the app's settings or the phone's application manager.
What is the logical order of the Troubleshooting Hierarchy (from first to last)?,Restart App -> Restart PC -> Update Software -> Reinstall Software -> Reinstall OS.
What is an 'Unusual Event' in computer literacy terms?,"Any unexpected behavior that degrades a computer's performance, signaling a need for troubleshooting."
Concept: Hardware Redundancy (Cables),"Definition: Keeping extra, functional cables to test and replace faulty ones during troubleshooting."
